구분	일자	일시	차량구분	위도	경도
RM	2024-11-30	00:01:20.00	1222985050	36.44636121	127.285792
RM	2024-11-30	00:01:20.00	1222985050	36.44600104	127.2857668
RM	2024-11-30	00:01:20.00	1222985050	36.44634276	127.2857922
RM	2024-11-30	00:01:20.00	1222985050	36.44597006	127.2857676
RM	2024-11-30	00:01:20.00	1222985050	36.44632587	127.2857925
RM	2024-11-30	00:01:20.00	1222985050	36.44594586	127.2857683
RM	2024-11-30	00:01:20.00	1222985050	36.44630901	127.2857927
RM	2024-11-30	00:01:20.00	1222985050	36.44591925	127.285769
RM	2024-11-30	00:01:20.00	1222985050	36.44629029	127.285793
RM	2024-11-30	00:01:20.00	1222985050	36.44588715	127.2857697
RM	2024-11-30	00:01:20.00	1222985050	36.4462734	127.2857933
RM	2024-11-30	00:01:20.00	1222985050	36.44586083	127.2857694
RM	2024-11-30	00:01:20.00	1222985050	36.44625497	127.2857937
RM	2024-11-30	00:01:20.00	1222985050	36.44582984	127.2857701
RM	2024-11-30	00:01:20.00	1222985050	36.44623805	127.285794
RM	2024-11-30	00:01:20.00	1222985050	36.44580673	127.2857705
RM	2024-11-30	00:01:20.00	1222985050	36.44622114	127.2857943
RM	2024-11-30	00:01:20.00	1222985050	36.44578194	127.2857709
RM	2024-11-30	00:01:20.00	1222985050	36.44620423	127.2857947
RM	2024-11-30	00:01:20.00	1222985050	36.44574907	127.2857704
RM	2024-11-30	00:01:20.00	1222985050	36.44618544	127.285795
RM	2024-11-30	00:01:20.00	1222985050	36.44572314	127.2857706
RM	2024-11-30	00:01:20.00	1222985050	36.4461685	127.2857953
RM	2024-11-30	00:01:20.00	1222985050	36.44569273	127.2857708
RM	2024-11-30	00:01:20.00	1222985050	36.44615159	127.2857956
RM	2024-11-30	00:01:20.00	1222985050	36.44566851	127.285771
RM	2024-11-30	00:01:20.00	1222985050	36.44613469	127.2857958
RM	2024-11-30	00:01:20.00	1222985050	36.44564434	127.2857719
RM	2024-11-30	00:01:20.00	1222985050	36.44611782	127.2857961
RM	2024-11-30	00:01:20.00	1222985050	36.44561224	127.2857725
RM	2024-11-30	00:01:20.00	1222985050	36.44610093	127.2857963
RM	2024-11-30	00:01:20.00	1222985050	36.44558801	127.2857737
RM	2024-11-30	00:01:20.00	1222985050	36.44608401	127.2857966
RM	2024-11-30	00:01:20.00	1222985050	36.44556379	127.2857741
RM	2024-11-30	00:01:20.00	1222985050	36.44606711	127.2857968
RM	2024-11-30	00:01:20.00	1222985050	36.44553344	127.285776
RM	2024-11-30	00:01:20.00	1222985050	36.44605026	127.2857971
RM	2024-11-30	00:01:20.00	1222985050	36.44551039	127.2857769
RM	2024-11-30	00:01:20.00	1222985050	36.44603339	127.2857973
RM	2024-11-30	00:01:20.00	1222985050	36.44548505	127.2857779
RM	2024-11-30	00:01:20.00	1222985050	36.44601649	127.2857975
RM	2024-11-30	00:01:20.00	1222985050	36.44545143	127.2857804
RM	2024-11-30	00:01:20.00	1222985050	36.44599804	127.2857978
RM	2024-11-30	00:01:20.00	1222985050	36.44542832	127.2857813
RM	2024-11-30	00:01:20.00	1222985050	36.44598112	127.285798
RM	2024-11-30	00:01:20.00	1222985050	36.4454046	127.2857823
RM	2024-11-30	00:01:20.00	1222985050	36.44596414	127.2857983
RM	2024-11-30	00:01:20.00	1222985050	36.44537059	127.2857835
RM	2024-11-30	00:01:20.00	1222985050	36.44594533	127.2857985
RM	2024-11-30	00:01:20.00	1222985050	36.44534795	127.2857844
RM	2024-11-30	00:01:20.00	1222985050	36.44592831	127.2857988
RM	2024-11-30	00:01:20.00	1222985050	36.44531741	127.2857868
RM	2024-11-30	00:01:20.00	1222985050	36.44591127	127.285799
RM	2024-11-30	00:01:20.00	1222985050	36.4452949	127.2857876
RM	2024-11-30	00:01:20.00	1222985050	36.44589607	127.2857992
RM	2024-11-30	00:01:20.00	1222985050	36.44526922	127.2857886
RM	2024-11-30	00:01:20.00	1222985050	36.44587713	127.2857994
RM	2024-11-30	00:01:20.00	1222985050	36.44523698	127.2857912
RM	2024-11-30	00:01:20.00	1222985050	36.44586007	127.2857996
RM	2024-11-30	00:01:20.00	1222985050	36.44584301	127.2857999
RM	2024-11-30	00:01:20.00	1222985050	36.44582591	127.2858001
RM	2024-11-30	00:01:20.00	1222985050	36.44580882	127.2858003
RM	2024-11-30	00:01:20.00	1222985050	36.44579023	127.2858005
RM	2024-11-30	00:01:20.00	1222985050	36.4457747	127.2858007
RM	2024-11-30	00:01:20.00	1222985050	36.44575611	127.2858009
RM	2024-11-30	00:01:20.00	1222985050	36.44573906	127.2858012
RM	2024-11-30	00:01:20.00	1222985050	36.44572203	127.2858014
RM	2024-11-30	00:01:20.00	1222985050	36.445705	127.2858016
RM	2024-11-30	00:01:20.00	1222985050	36.44555039	127.2858397
RM	2024-11-30	00:01:20.00	1222985050	36.44568798	127.2858018
RM	2024-11-30	00:01:20.00	1222985050	36.44552153	127.2858401
RM	2024-11-30	00:01:20.00	1222985050	36.44567094	127.285802
RM	2024-11-30	00:01:20.00	1222985050	36.44549886	127.2858403
RM	2024-11-30	00:01:20.00	1222985050	36.44565391	127.2858022
RM	2024-11-30	00:01:20.00	1222985050	36.44547429	127.2858399
RM	2024-11-30	00:01:20.00	1222985050	36.44563499	127.2858024
RM	2024-11-30	00:01:20.00	1222985050	36.44544424	127.2858402
RM	2024-11-30	00:01:20.00	1222985050	36.44561791	127.2858026
RM	2024-11-30	00:01:20.00	1222985050	36.44542036	127.2858404
RM	2024-11-30	00:01:20.00	1222985050	36.44560079	127.2858028
RM	2024-11-30	00:01:20.00	1222985050	36.44538918	127.2858415
RM	2024-11-30	00:01:20.00	1222985050	36.44558368	127.285803
RM	2024-11-30	00:01:20.00	1222985050	36.44536378	127.2858419
RM	2024-11-30	00:01:20.00	1222985050	36.44556504	127.2858032
RM	2024-11-30	00:01:20.00	1222985050	36.44533987	127.2858422
RM	2024-11-30	00:01:20.00	1222985050	36.44554788	127.2858033
RM	2024-11-30	00:01:20.00	1222985050	36.44530977	127.2858426
RM	2024-11-30	00:01:20.00	1222985050	36.44553073	127.2858035
RM	2024-11-30	00:01:20.00	1222985050	36.44528396	127.285843
RM	2024-11-30	00:01:20.00	1222985050	36.44551166	127.2858037
RM	2024-11-30	00:01:20.00	1222985050	36.44525228	127.2858436
RM	2024-11-30	00:01:20.00	1222985050	36.44549293	127.2858039
RM	2024-11-30	00:01:20.00	1222985050	36.44522838	127.285844
RM	2024-11-30	00:01:20.00	1222985050	36.44547577	127.2858041
RM	2024-11-30	00:01:20.00	1222985050	36.44520507	127.2858444
RM	2024-11-30	00:01:20.00	1222985050	36.44545865	127.2858043
RM	2024-11-30	00:01:20.00	1222985050	36.44517195	127.285845
RM	2024-11-30	00:01:20.00	1222985050	36.4454396	127.2858046
RM	2024-11-30	00:01:20.00	1222985050	36.44514852	127.2858454
RM	2024-11-30	00:01:20.00	1222985050	36.44542236	127.2858048
RM	2024-11-30	00:01:20.00	1222985050	36.4451183	127.2858459
RM	2024-11-30	00:01:20.00	1222985050	36.44540509	127.285805
RM	2024-11-30	00:01:20.00	1222985050	36.44509287	127.2858464
RM	2024-11-30	00:01:20.00	1222985050	36.4453864	127.2858053
RM	2024-11-30	00:01:20.00	1222985050	36.44507023	127.2858461
RM	2024-11-30	00:01:20.00	1222985050	36.4453694	127.2858055
RM	2024-11-30	00:01:20.00	1222985050	36.44503911	127.2858466
RM	2024-11-30	00:01:20.00	1222985050	36.44535236	127.2858057
RM	2024-11-30	00:01:20.00	1222985050	36.44501275	127.2858468
RM	2024-11-30	00:01:20.00	1222985050	36.44533334	127.285806
RM	2024-11-30	00:01:20.00	1222985050	36.4449877	127.285847
RM	2024-11-30	00:01:20.00	1222985050	36.44531618	127.2858063
RM	2024-11-30	00:01:20.00	1222985050	36.4449561	127.2858466
RM	2024-11-30	00:01:20.00	1222985050	36.44529756	127.2858065
RM	2024-11-30	00:01:20.00	1222985050	36.44493229	127.2858468
RM	2024-11-30	00:01:20.00	1222985050	36.44528052	127.2858067
RM	2024-11-30	00:01:20.00	1222985050	36.44490237	127.2858471
RM	2024-11-30	00:01:20.00	1222985050	36.44526356	127.2858069
RM	2024-11-30	00:01:20.00	1222985050	36.44487812	127.2858467
RM	2024-11-30	00:01:20.00	1222985050	36.44524664	127.2858071
RM	2024-11-30	00:01:20.00	1222985050	36.44485197	127.2858469
RM	2024-11-30	00:01:20.00	1222985050	36.44522782	127.2858074
RM	2024-11-30	00:01:20.00	1222985050	36.44482148	127.285848
RM	2024-11-30	00:01:20.00	1222985050	36.44521084	127.2858075
RM	2024-11-30	00:01:20.00	1222985050	36.44479784	127.2858483
RM	2024-11-30	00:01:20.00	1222985050	36.44519396	127.2858077
RM	2024-11-30	00:01:20.00	1222985050	36.44476764	127.2858486
RM	2024-11-30	00:01:20.00	1222985050	36.44517559	127.2858079
RM	2024-11-30	00:01:20.00	1222985050	36.44474349	127.2858487
RM	2024-11-30	00:01:20.00	1222985050	36.44515877	127.2858081
RM	2024-11-30	00:01:20.00	1222985050	36.4447186	127.2858488
RM	2024-11-30	00:01:20.00	1222985050	36.44514009	127.2858083
RM	2024-11-30	00:01:20.00	1222985050	36.44468769	127.285849
RM	2024-11-30	00:01:20.00	1222985050	36.44512328	127.2858084
RM	2024-11-30	00:01:20.00	1222985050	36.4446636	127.2858498
RM	2024-11-30	00:01:20.00	1222985050	36.44510651	127.2858086
RM	2024-11-30	00:01:20.00	1222985050	36.44463391	127.2858501
RM	2024-11-30	00:01:20.00	1222985050	36.44508977	127.2858088
RM	2024-11-30	00:01:20.00	1222985050	36.44460945	127.2858503
RM	2024-11-30	00:01:20.00	1222985050	36.44507151	127.2858089
RM	2024-11-30	00:01:20.00	1222985050	36.44458371	127.2858508
RM	2024-11-30	00:01:20.00	1222985050	36.44505477	127.2858091
RM	2024-11-30	00:01:20.00	1222985050	36.44455299	127.2858524
RM	2024-11-30	00:01:20.00	1222985050	36.4450381	127.2858092
RM	2024-11-30	00:01:20.00	1222985050	36.44452903	127.2858533
RM	2024-11-30	00:01:20.00	1222985050	36.44502142	127.2858094
RM	2024-11-30	00:01:20.00	1222985050	36.44450377	127.2858542
RM	2024-11-30	00:01:20.00	1222985050	36.44500288	127.2858096
RM	2024-11-30	00:01:20.00	1222985050	36.44447245	127.285856
RM	2024-11-30	00:01:20.00	1222985050	36.44498616	127.2858098
RM	2024-11-30	00:01:20.00	1222985050	36.44444904	127.2858569
RM	2024-11-30	00:01:20.00	1222985050	36.44496947	127.28581
RM	2024-11-30	00:01:20.00	1222985050	36.44441775	127.285858
RM	2024-11-30	00:01:20.00	1222985050	36.4449528	127.2858103
RM	2024-11-30	00:01:20.00	1222985050	36.44439263	127.2858586
RM	2024-11-30	00:01:20.00	1222985050	36.44493612	127.2858106
RM	2024-11-30	00:01:20.00	1222985050	36.44436915	127.285859
RM	2024-11-30	00:01:20.00	1222985050	36.44491939	127.2858109
RM	2024-11-30	00:01:20.00	1222985050	36.44433791	127.2858587
RM	2024-11-30	00:01:20.00	1222985050	36.44490113	127.2858112
RM	2024-11-30	00:01:20.00	1222985050	36.44431437	127.2858583
RM	2024-11-30	00:01:20.00	1222985050	36.44488436	127.2858115
RM	2024-11-30	00:01:20.00	1222985050	36.44429142	127.2858578
RM	2024-11-30	00:01:20.00	1222985050	36.44486762	127.2858117
RM	2024-11-30	00:01:20.00	1222985050	36.44426054	127.2858576
RM	2024-11-30	00:01:20.00	1222985050	36.44485084	127.285812
RM	2024-11-30	00:01:20.00	1222985050	36.44423808	127.2858572
RM	2024-11-30	00:01:20.00	1222985050	36.44483402	127.2858123
RM	2024-11-30	00:01:20.00	1222985050	36.44420817	127.2858564
RM	2024-11-30	00:01:20.00	1222985050	36.44481539	127.2858126
RM	2024-11-30	00:01:20.00	1222985050	36.44418514	127.2858567
RM	2024-11-30	00:01:20.00	1222985050	36.44479855	127.2858128
RM	2024-11-30	00:01:20.00	1222985050	36.44478175	127.2858131
RM	2024-11-30	00:01:20.00	1222985050	36.44476492	127.2858133
RM	2024-11-30	00:01:20.00	1222985050	36.44474666	127.2858136
RM	2024-11-30	00:01:20.00	1222985050	36.4447299	127.2858139
RM	2024-11-30	00:01:20.00	1222985050	36.44471312	127.2858141
RM	2024-11-30	00:01:20.00	1222985050	36.44469636	127.2858144
RM	2024-11-30	00:01:20.00	1222985050	36.4446796	127.2858146
RM	2024-11-30	00:01:20.00	1222985050	36.44466287	127.2858148
RM	2024-11-30	00:01:20.00	1222985050	36.44464617	127.2858151
RM	2024-11-30	00:01:20.00	1222985050	36.44462944	127.2858153
RM	2024-11-30	00:01:20.00	1222985050	36.44461273	127.2858156
RM	2024-11-30	00:01:20.00	1222985050	36.44459601	127.2858157
RM	2024-11-30	00:01:20.00	1222985050	36.44457931	127.2858159
RM	2024-11-30	00:01:20.00	1222985050	36.44456267	127.2858161
RM	2024-11-30	00:01:20.00	1222985050	36.44454754	127.2858164
RM	2024-11-30	00:01:20.00	1222985050	36.44453085	127.2858166
RM	2024-11-30	00:01:20.00	1222985050	36.44451406	127.2858167
RM	2024-11-30	00:01:20.00	1222985050	36.44449731	127.2858169
RM	2024-11-30	00:01:20.00	1222985050	36.44448061	127.285817
RM	2024-11-30	00:01:20.00	1222985050	36.44446399	127.2858172
RM	2024-11-30	00:01:20.00	1222985050	36.44444763	127.2858175
RM	2024-11-30	00:01:20.00	1222985050	36.44443106	127.2858177
RM	2024-11-30	00:01:20.00	1222985050	36.44441437	127.2858179
RM	2024-11-30	00:01:20.00	1222985050	36.44439957	127.2858181
RM	2024-11-30	00:01:20.00	1222985050	36.44438301	127.2858184
RM	2024-11-30	00:01:20.00	1222985050	36.4443665	127.2858186
RM	2024-11-30	00:01:20.00	1222985050	36.44435001	127.2858188
RM	2024-11-30	00:01:20.00	1222985050	36.44433354	127.2858189
RM	2024-11-30	00:01:20.00	1222985050	36.44431706	127.2858191
RM	2024-11-30	00:01:20.00	1222985050	36.44430217	127.2858193
RM	2024-11-30	00:01:20.00	1222985050	36.44428564	127.2858194
RM	2024-11-30	00:01:20.00	1222985050	36.44426905	127.2858196
RM	2024-11-30	00:01:20.00	1222985050	36.44425249	127.2858198
RM	2024-11-30	00:01:20.00	1222985050	36.44423595	127.28582
RM	2024-11-30	00:01:20.00	1222985050	36.4442194	127.2858201
RM	2024-11-30	00:01:20.00	1222985050	36.44420288	127.2858203
RM	2024-11-30	00:01:20.00	1222985050	36.44418639	127.2858204
RM	2024-11-30	00:01:20.00	1222985050	36.4441699	127.2858206
RM	2024-11-30	00:01:20.00	1222985050	36.44415331	127.2858208
RM	2024-11-30	00:01:20.00	1222985050	36.44413523	127.2858211
RM	2024-11-30	00:01:20.00	1222985050	36.44411873	127.2858214
RM	2024-11-30	00:01:20.00	1222985050	36.4441022	127.2858216
RM	2024-11-30	00:01:20.00	1222985050	36.44408557	127.2858218
RM	2024-11-30	00:01:20.00	1222985050	36.44407042	127.2858221
RM	2024-11-30	00:01:20.00	1222985050	36.44405233	127.2858223
RM	2024-11-30	00:01:20.00	1222985050	36.44403578	127.2858224
RM	2024-11-30	00:01:20.00	1222985050	36.44401927	127.2858225
RM	2024-11-30	00:01:20.00	1222985050	36.44400276	127.2858227
RM	2024-11-30	00:01:20.00	1222985050	36.44398624	127.2858229
RM	2024-11-30	00:01:20.00	1222985050	36.44397125	127.285823
RM	2024-11-30	00:01:20.00	1222985050	36.44395476	127.2858232
RM	2024-11-30	00:01:20.00	1222985050	36.4439383	127.2858233
RM	2024-11-30	00:01:20.00	1222985050	36.44392182	127.2858235
RM	2024-11-30	00:01:20.00	1222985050	36.44390537	127.2858236
RM	2024-11-30	00:01:20.00	1222985050	36.44388891	127.2858237
RM	2024-11-30	00:01:20.00	1222985050	36.44387245	127.2858239
RM	2024-11-30	00:01:20.00	1222985050	36.44385604	127.2858241
RM	2024-11-30	00:01:20.00	1222985050	36.44383961	127.2858242
RM	2024-11-30	00:01:20.00	1222985050	36.44382315	127.2858244
RM	2024-11-30	00:01:20.00	1222985050	36.44380521	127.2858246
RM	2024-11-30	00:01:20.00	1222985050	36.44378874	127.2858247
RM	2024-11-30	00:01:20.00	1222985050	36.44377226	127.2858249
RM	2024-11-30	00:01:20.00	1222985050	36.44359088	127.2857872
RM	2024-11-30	00:01:20.00	1222985050	36.44375575	127.285825
RM	2024-11-30	00:01:20.00	1222985050	36.44356704	127.2857883
RM	2024-11-30	00:01:20.00	1222985050	36.44373923	127.2858252
RM	2024-11-30	00:01:20.00	1222985050	36.44354265	127.2857887
RM	2024-11-30	00:01:20.00	1222985050	36.44372274	127.2858254
RM	2024-11-30	00:01:20.00	1222985050	36.4435086	127.2857901
RM	2024-11-30	00:01:20.00	1222985050	36.44370447	127.2858257
RM	2024-11-30	00:01:20.00	1222985050	36.4434841	127.2857906
RM	2024-11-30	00:01:20.00	1222985050	36.44368787	127.2858259
RM	2024-11-30	00:01:20.00	1222985050	36.44345815	127.2857918
RM	2024-11-30	00:01:20.00	1222985050	36.4436698	127.2858262
RM	2024-11-30	00:01:20.00	1222985050	36.44342585	127.2857924
RM	2024-11-30	00:01:20.00	1222985050	36.44365329	127.2858264
RM	2024-11-30	00:01:20.00	1222985050	36.44339957	127.2857937
RM	2024-11-30	00:01:20.00	1222985050	36.4436349	127.2858267
RM	2024-11-30	00:01:20.00	1222985050	36.44336829	127.2857951
RM	2024-11-30	00:01:20.00	1222985050	36.44361826	127.2858269
RM	2024-11-30	00:01:20.00	1222985050	36.44334374	127.2857957
RM	2024-11-30	00:01:20.00	1222985050	36.44360161	127.2858272
RM	2024-11-30	00:01:20.00	1222985050	36.4433093	127.2857966
RM	2024-11-30	00:01:20.00	1222985050	36.44358352	127.2858275
RM	2024-11-30	00:01:20.00	1222985050	36.44328375	127.2857973
RM	2024-11-30	00:01:20.00	1222985050	36.44356699	127.2858278
RM	2024-11-30	00:01:20.00	1222985050	36.4432586	127.2857986
RM	2024-11-30	00:01:20.00	1222985050	36.4435486	127.2858281
RM	2024-11-30	00:01:20.00	1222985050	36.44322363	127.2858001
RM	2024-11-30	00:01:20.00	1222985050	36.44353052	127.2858285
RM	2024-11-30	00:01:20.00	1222985050	36.44319803	127.2858006
RM	2024-11-30	00:01:20.00	1222985050	36.44351392	127.2858288
RM	2024-11-30	00:01:20.00	1222985050	36.44316218	127.2858019
RM	2024-11-30	00:01:20.00	1222985050	36.44349552	127.2858292
RM	2024-11-30	00:01:20.00	1222985050	36.44313943	127.2858028
RM	2024-11-30	00:01:20.00	1222985050	36.44347894	127.2858295
RM	2024-11-30	00:01:20.00	1222985050	36.44311291	127.2858031
RM	2024-11-30	00:01:20.00	1222985050	36.44346085	127.2858298
RM	2024-11-30	00:01:20.00	1222985050	36.44308057	127.2858042
RM	2024-11-30	00:01:20.00	1222985050	36.44344426	127.2858301
RM	2024-11-30	00:01:20.00	1222985050	36.44305205	127.2858045
RM	2024-11-30	00:01:20.00	1222985050	36.44342587	127.2858303
RM	2024-11-30	00:01:20.00	1222985050	36.44301599	127.2858062
RM	2024-11-30	00:01:20.00	1222985050	36.4434078	127.2858306
RM	2024-11-30	00:01:20.00	1222985050	36.44298983	127.2858065
RM	2024-11-30	00:01:20.00	1222985050	36.4433912	127.2858309
RM	2024-11-30	00:01:20.00	1222985050	36.44295567	127.2858082
RM	2024-11-30	00:01:20.00	1222985050	36.44337278	127.2858311
RM	2024-11-30	00:01:20.00	1222985050	36.44292861	127.2858091
RM	2024-11-30	00:01:20.00	1222985050	36.44335472	127.2858314
RM	2024-11-30	00:01:20.00	1222985050	36.44290416	127.2858106
RM	2024-11-30	00:01:20.00	1222985050	36.44333813	127.2858316
RM	2024-11-30	00:01:20.00	1222985050	36.44320292	127.285868
RM	2024-11-30	00:01:20.00	1222985050	36.44286997	127.2858123
RM	2024-11-30	00:01:20.00	1222985050	36.44331968	127.2858319
RM	2024-11-30	00:01:20.00	1222985050	36.44318182	127.2858682
RM	2024-11-30	00:01:20.00	1222985050	36.4428472	127.2858131
RM	2024-11-30	00:01:20.00	1222985050	36.44330309	127.2858321
RM	2024-11-30	00:01:20.00	1222985050	36.44315476	127.2858686
RM	2024-11-30	00:01:20.00	1222985050	36.44280833	127.285815
RM	2024-11-30	00:01:20.00	1222985050	36.44328505	127.2858323
RM	2024-11-30	00:01:20.00	1222985050	36.44313129	127.2858688
RM	2024-11-30	00:01:20.00	1222985050	36.44278038	127.2858159
RM	2024-11-30	00:01:20.00	1222985050	36.44326666	127.2858325
RM	2024-11-30	00:01:20.00	1222985050	36.44310513	127.2858691
RM	2024-11-30	00:01:20.00	1222985050	36.4427475	127.2858181
RM	2024-11-30	00:01:20.00	1222985050	36.44325009	127.2858327
RM	2024-11-30	00:01:20.00	1222985050	36.4430841	127.28587
RM	2024-11-30	00:01:20.00	1222985050	36.44272367	127.2858189
RM	2024-11-30	00:01:20.00	1222985050	36.44323356	127.2858329
RM	2024-11-30	00:01:20.00	1222985050	36.44306156	127.2858701
RM	2024-11-30	00:01:20.00	1222985050	36.44269721	127.2858197
RM	2024-11-30	00:01:20.00	1222985050	36.44321554	127.2858331
RM	2024-11-30	00:01:20.00	1222985050	36.44303545	127.2858704
RM	2024-11-30	00:01:20.00	1222985050	36.44266324	127.2858214
RM	2024-11-30	00:01:20.00	1222985050	36.44319901	127.2858332
RM	2024-11-30	00:01:20.00	1222985050	36.44301386	127.2858706
RM	2024-11-30	00:01:20.00	1222985050	36.44263828	127.2858222
RM	2024-11-30	00:01:20.00	1222985050	36.4431825	127.2858334
RM	2024-11-30	00:01:20.00	1222985050	36.44298835	127.2858709
RM	2024-11-30	00:01:20.00	1222985050	36.44260659	127.2858247
RM	2024-11-30	00:01:20.00	1222985050	36.443166	127.2858336
RM	2024-11-30	00:01:20.00	1222985050	36.44296684	127.2858719
RM	2024-11-30	00:01:20.00	1222985050	36.44258057	127.2858259
RM	2024-11-30	00:01:20.00	1222985050	36.44314954	127.2858337
RM	2024-11-30	00:01:20.00	1222985050	36.44294407	127.2858722
RM	2024-11-30	00:01:20.00	1222985050	36.44255272	127.2858271
RM	2024-11-30	00:01:20.00	1222985050	36.44313127	127.2858339
RM	2024-11-30	00:01:20.00	1222985050	36.44291807	127.2858726
RM	2024-11-30	00:01:20.00	1222985050	36.44252053	127.2858291
RM	2024-11-30	00:01:20.00	1222985050	36.44311483	127.285834
RM	2024-11-30	00:01:20.00	1222985050	36.44289603	127.2858729
RM	2024-11-30	00:01:20.00	1222985050	36.44249511	127.2858311
RM	2024-11-30	00:01:20.00	1222985050	36.44309841	127.2858342
RM	2024-11-30	00:01:20.00	1222985050	36.44287365	127.285874
RM	2024-11-30	00:01:20.00	1222985050	36.44246766	127.2858324
RM	2024-11-30	00:01:20.00	1222985050	36.44308052	127.2858344
RM	2024-11-30	00:01:20.00	1222985050	36.44284769	127.2858744
RM	2024-11-30	00:01:20.00	1222985050	36.44306412	127.2858346
RM	2024-11-30	00:01:20.00	1222985050	36.442825	127.2858748
RM	2024-11-30	00:01:20.00	1222985050	36.44304593	127.2858348
RM	2024-11-30	00:01:20.00	1222985050	36.44279905	127.2858753
RM	2024-11-30	00:01:20.00	1222985050	36.44302954	127.285835
RM	2024-11-30	00:01:20.00	1222985050	36.44277763	127.2858757
RM	2024-11-30	00:01:20.00	1222985050	36.44301317	127.2858352
RM	2024-11-30	00:01:20.00	1222985050	36.4427547	127.2858762
RM	2024-11-30	00:01:20.00	1222985050	36.4429953	127.2858355
RM	2024-11-30	00:01:20.00	1222985050	36.44272816	127.2858767
RM	2024-11-30	00:01:20.00	1222985050	36.44297888	127.2858357
RM	2024-11-30	00:01:20.00	1222985050	36.44270671	127.2858771
RM	2024-11-30	00:01:20.00	1222985050	36.44296249	127.2858359
RM	2024-11-30	00:01:20.00	1222985050	36.4426784	127.2858778
RM	2024-11-30	00:01:20.00	1222985050	36.4429443	127.2858362
RM	2024-11-30	00:01:20.00	1222985050	36.44265694	127.2858783
RM	2024-11-30	00:01:20.00	1222985050	36.44292789	127.2858364
RM	2024-11-30	00:01:20.00	1222985050	36.44263401	127.2858788
RM	2024-11-30	00:01:20.00	1222985050	36.44291002	127.2858367
RM	2024-11-30	00:01:20.00	1222985050	36.44260687	127.2858793
RM	2024-11-30	00:01:20.00	1222985050	36.44289358	127.285837
RM	2024-11-30	00:01:20.00	1222985050	36.4425835	127.2858796
RM	2024-11-30	00:01:20.00	1222985050	36.44287529	127.2858373
RM	2024-11-30	00:01:20.00	1222985050	36.44255687	127.2858792
RM	2024-11-30	00:01:20.00	1222985050	36.44285882	127.2858376
RM	2024-11-30	00:01:20.00	1222985050	36.44253386	127.2858794
RM	2024-11-30	00:01:20.00	1222985050	36.44284089	127.2858379
RM	2024-11-30	00:01:20.00	1222985050	36.44251226	127.2858796
RM	2024-11-30	00:01:20.00	1222985050	36.44282438	127.2858381
RM	2024-11-30	00:01:20.00	1222985050	36.4424838	127.2858799
RM	2024-11-30	00:01:20.00	1222985050	36.44280606	127.2858384
RM	2024-11-30	00:01:20.00	1222985050	36.44246219	127.2858794
RM	2024-11-30	00:01:20.00	1222985050	36.44278954	127.2858386
RM	2024-11-30	00:01:20.00	1222985050	36.44243493	127.2858797
RM	2024-11-30	00:01:20.00	1222985050	36.44277299	127.2858388
RM	2024-11-30	00:01:20.00	1222985050	36.44241245	127.28588
RM	2024-11-30	00:01:20.00	1222985050	36.44275502	127.2858391
RM	2024-11-30	00:01:20.00	1222985050	36.44239028	127.2858802
RM	2024-11-30	00:01:20.00	1222985050	36.44273849	127.2858393
RM	2024-11-30	00:01:20.00	1222985050	36.44236419	127.2858812
RM	2024-11-30	00:01:20.00	1222985050	36.44272197	127.2858395
RM	2024-11-30	00:01:20.00	1222985050	36.44233753	127.2858821
RM	2024-11-30	00:01:20.00	1222985050	36.44270545	127.2858397
RM	2024-11-30	00:01:20.00	1222985050	36.44231072	127.2858824
RM	2024-11-30	00:01:20.00	1222985050	36.4426871	127.2858399
RM	2024-11-30	00:01:20.00	1222985050	36.44228633	127.2858833
RM	2024-11-30	00:01:20.00	1222985050	36.44267059	127.2858401
RM	2024-11-30	00:01:20.00	1222985050	36.44226532	127.2858835
RM	2024-11-30	00:01:20.00	1222985050	36.44265409	127.2858403
RM	2024-11-30	00:01:20.00	1222985050	36.44223662	127.2858838
RM	2024-11-30	00:01:20.00	1222985050	36.4426361	127.2858405
RM	2024-11-30	00:01:20.00	1222985050	36.44221379	127.285884
RM	2024-11-30	00:01:20.00	1222985050	36.44261778	127.2858408
RM	2024-11-30	00:01:20.00	1222985050	36.44218715	127.2858842
RM	2024-11-30	00:01:20.00	1222985050	36.44260128	127.2858409
RM	2024-11-30	00:01:20.00	1222985050	36.44216615	127.2858845
RM	2024-11-30	00:01:20.00	1222985050	36.44258479	127.2858411
RM	2024-11-30	00:01:20.00	1222985050	36.44214257	127.2858856
RM	2024-11-30	00:01:20.00	1222985050	36.44256683	127.2858413
RM	2024-11-30	00:01:20.00	1222985050	36.44211483	127.2858859
RM	2024-11-30	00:01:20.00	1222985050	36.44255035	127.2858415
RM	2024-11-30	00:01:20.00	1222985050	36.44209157	127.285887
RM	2024-11-30	00:01:20.00	1222985050	36.44253215	127.2858417
RM	2024-11-30	00:01:20.00	1222985050	36.44206501	127.2858874
RM	2024-11-30	00:01:20.00	1222985050	36.44251572	127.2858419
RM	2024-11-30	00:01:20.00	1222985050	36.4420435	127.2858878
RM	2024-11-30	00:01:20.00	1222985050	36.44249927	127.2858421
RM	2024-11-30	00:01:20.00	1222985050	36.44202198	127.2858888
RM	2024-11-30	00:01:20.00	1222985050	36.44248281	127.2858423
RM	2024-11-30	00:01:20.00	1222985050	36.44199457	127.2858893
